SiO2 Al2O3 Na2O CaO MgO B2O3 Li2O GeO2 P2O5 K2O "Young's Modulus at RT ( GPa )" "Density at RT ( g/cm3 )"
70.73 5.3 15.78 7.91 0.11 0.0 0.0 0.0 0.0 0.0 69.1 2.437
68.08 8.02 15.72 7.92 0.09 0.0 0.0 0.0 0.0 0.0 71.2 2.448
65.2 10.72 15.77 8.03 0.12 0.0 0.0 0.0 0.0 0.0 72.4 2.461
57.18 18.71 15.68 8.15 0.13 0.0 0.0 0.0 0.0 0.0 77.6 2.501
76.28 4.58 11.26 0.06 0.19 7.1 0.0 0.0 0.0 0.53 75.0 2.39
74.26 4.58 11.99 0.08 0.34 7.3 1.01 0.0 0.0 0.44 77.0 2.41
75.25 4.58 10.52 0.0 0.43 7.3 1.51 0.0 0.0 0.41 77.0 2.39
73.86 4.58 11.49 0.0 0.44 7.3 1.49 0.0 0.4 0.44 77.0 2.4
73.26 4.58 11.49 0.0 0.42 7.3 1.51 0.0 1.0 0.44 76.0 2.4
75.89 4.46 10.12 0.06 0.19 7.62 1.13 0.0 0.0 0.53 76.0 2.39
75.89 4.46 10.62 0.06 0.19 7.62 0.63 0.0 0.0 0.53 77.0 2.4
74.25 4.58 11.01 0.0 0.44 8.3 1.01 0.0 0.0 0.41 77.0 2.4
75.25 4.58 11.02 0.0 0.33 7.3 1.01 0.0 0.0 0.41 76.0 2.4
64.94 8.03 11.68 0.22 10.93 0.0 0.0 0.0 0.0 4.08 73.0 2.48
62.55 6.23 16.39 0.78 10.66 0.0 0.0 0.0 0.0 1.58 74.1 2.53
62.3 6.27 16.53 0.77 10.93 0.0 0.0 0.0 0.0 1.58 74.4 2.52
62.32 6.26 16.41 0.77 11.23 0.0 0.0 0.0 0.0 1.58 74.3 2.52
61.97 6.23 16.41 0.55 12.08 0.0 0.0 0.0 0.0 1.57 74.1 2.51
69.75 10.1 0.0 8.83 0.0 10.15 0.0 0.0 0.0 0.0 70.0 2.39
65.29 11.13 9.71 0.84 0.0 0.18 10.71 0.0 0.01 0.05 83.3 2.4884
66.19 13.13 0.22 1.15 12.43 0.0 6.88 0.0 0.0 0.0 87.4 2.4613
73.31 9.94 0.09 0.48 9.52 0.0 6.66 0.0 0.0 0.0 82.6 2.3916
65.61 15.95 0.13 0.69 10.67 0.0 6.95 0.0 0.0 0.0 88.5 2.4641
62.59 11.2 0.14 0.79 18.68 0.0 6.6 0.0 0.0 0.0 89.5 2.5026
64.95 12.18 0.18 4.33 11.56 0.0 6.8 0.0 0.0 0.0 87.1 2.4893
65.54 12.86 0.21 1.11 12.17 0.0 8.11 0.0 0.0 0.0 86.5 2.4594
66.01 12.97 0.74 1.12 12.28 0.0 6.88 0.0 0.0 0.0 87.5 2.4613
66.87 7.38 0.48 2.75 15.33 0.0 7.19 0.0 0.0 0.0 85.7 2.4704
69.01 13.86 0.33 1.83 7.7 0.0 7.27 0.0 0.0 0.0 85.5 2.4331
73.04 11.52 0.0 0.0 15.03 0.0 0.41 0.0 0.0 0.0 87.3 2.439
73.82 12.74 0.05 2.32 8.06 0.0 3.01 0.0 0.0 0.0 85.6 2.42
75.32 11.36 0.05 2.3 7.99 0.0 2.98 0.0 0.0 0.0 84.2 2.405
76.81 12.88 0.05 2.34 4.88 0.0 3.04 0.0 0.0 0.0 84.4 2.393
76.89 12.81 0.05 2.15 7.89 0.0 0.21 0.0 0.0 0.0 85.6 2.41
75.8 12.52 0.0 1.84 7.41 0.0 2.43 0.0 0.0 0.0 87.1 2.405
71.5 7.01 0.71 1.39 17.91 0.0 1.48 0.0 0.0 0.0 85.4 2.444
71.13 5.71 0.91 1.74 18.62 0.0 1.89 0.0 0.0 0.0 84.8 2.449
73.01 7.48 0.94 1.81 14.8 0.0 1.96 0.0 0.0 0.0 83.8 2.426
71.79 7.19 0.82 0.11 18.39 0.0 1.7 0.0 0.0 0.0 85.3 2.433
72.23 7.17 0.78 1.5 18.32 0.0 0.0 0.0 0.0 0.0 84.2 2.444
71.63 7.11 0.0 1.49 18.17 0.0 1.6 0.0 0.0 0.0 84.9 2.444
75.18 5.71 0.0 0.1 14.45 0.0 4.56 0.0 0.0 0.0 83.6 2.385
66.41 5.92 0.0 0.1 21.9 0.0 5.67 0.0 0.0 0.0 84.8 2.472
67.83 11.65 0.0 18.23 0.0 0.0 0.0 0.0 0.0 0.0 83.7 2.631
70.68 10.67 0.0 15.66 0.33 0.19 0.0 0.0 0.0 0.0 83.3 2.578
68.68 10.21 0.0 9.29 1.61 9.35 0.0 0.0 0.0 0.0 70.0 2.4
65.4 11.52 13.02 1.17 4.72 0.47 0.0 0.0 0.0 3.48 72.0 2.46
65.15 11.48 14.03 1.17 4.7 0.47 0.0 0.0 0.0 2.78 72.0 2.46
64.85 11.5 15.03 1.16 4.69 0.47 0.0 0.0 0.0 2.08 72.0 2.47
64.53 11.47 16.03 1.16 4.67 0.47 0.0 0.0 0.0 1.45 72.0 2.47
73.53 7.31 0.0 6.07 2.27 8.17 0.0 0.0 0.0 0.0 70.0 2.55
72.37 6.44 0.0 6.19 3.2 9.43 0.0 0.0 0.0 0.0 68.0 2.49
73.56 6.61 0.0 7.85 0.0 9.12 0.0 0.0 0.0 0.0 74.0 2.51
69.54 7.0 0.0 5.29 8.3 6.89 0.0 0.0 0.0 0.0 77.0 2.5
70.48 6.84 0.0 9.86 3.43 9.03 0.0 0.0 0.0 0.0 73.0 2.38
70.59 6.56 0.0 7.54 4.54 9.61 0.0 0.0 0.0 0.0 72.0 2.4
57.0 12.0 12.0 0.0 18.0 0.0 0.0 0.0 0.0 0.0 82.0 2.54
59.0 13.0 12.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 83.0 2.56
60.0 12.0 12.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 81.0 2.54
59.0 12.0 13.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 81.0 2.54
60.0 12.0 10.0 0.0 15.0 0.0 0.0 0.0 0.0 2.0 81.0 2.53
62.88 8.41 15.42 2.35 3.28 1.9 0.0 0.0 0.0 3.43 63.0 2.54
74.2 1.12 10.44 6.95 4.31 2.76 0.0 0.0 0.0 0.19 76.0 2.45
77.26 1.19 8.31 4.65 2.86 5.57 0.0 0.0 0.0 0.13 76.0 2.39
80.11 1.32 6.21 2.4 1.52 8.33 0.0 0.0 0.0 0.06 73.2 2.33
81.96 1.38 4.86 0.99 0.61 10.15 0.0 0.0 0.0 0.0 68.3 2.26
71.23 1.05 12.54 9.1 5.73 0.0 0.0 0.0 0.0 0.32 74.2 2.49
65.35 7.56 14.96 0.89 9.48 0.0 0.0 0.0 0.0 0.0 74.8 2.51
65.67 7.59 15.03 0.9 8.74 0.0 0.0 0.0 0.0 0.0 74.7 2.52
66.15 7.65 12.99 0.9 8.81 0.0 0.0 0.0 0.0 1.41 75.1 2.51
65.98 7.62 13.97 0.9 8.79 0.0 0.0 0.0 0.0 0.67 74.8 2.51
65.91 7.6 14.03 0.67 9.23 0.0 0.0 0.0 0.0 0.67 74.8 2.51
65.88 7.64 12.16 0.91 8.71 0.0 0.0 0.0 0.0 2.1 75.2 2.53
64.6 7.57 15.08 0.89 9.8 0.0 0.0 0.0 0.0 0.0 75.6 2.52
61.0 11.0 6.5 0.0 19.5 0.0 1.0 0.0 0.0 0.0 89.2 2.56
63.0 10.0 6.0 0.0 19.0 0.0 1.0 0.0 0.0 0.0 88.4 2.54
62.76 10.5 5.0 0.0 19.5 0.0 2.0 0.0 0.0 0.0 85.2 2.55
67.26 12.05 14.14 0.05 3.8 2.58 0.0 0.0 0.0 0.01 70.725 2.418
67.47 12.08 13.08 0.04 3.69 2.56 0.0 0.0 0.0 0.96 70.2006 2.417
67.35 12.07 14.1 0.48 3.34 2.54 0.0 0.0 0.0 0.009998 70.7388 2.421
67.43 12.03 13.1 0.49 3.27 2.61 0.0 0.0 0.0 0.96 70.8285 2.422
67.22 12.03 14.2 0.06 3.34 2.61 0.0 0.0 0.0 0.03 70.104 2.424
67.12 12.03 13.33 0.05 3.36 2.64 0.0 0.0 0.0 0.94 70.7043 2.425
67.29 12.05 13.2 0.48 2.82 2.64 0.0 0.0 0.0 0.96 71.484 2.428
67.25 12.04 13.3 0.05 2.76 2.63 0.0 0.0 0.0 0.96 70.5732 2.422
68.46 3.5 3.5 3.5 11.99 0.0 0.0 0.0 0.0 7.0 74.9 2.51
65.96 6.0 5.0 3.5 10.99 0.0 0.0 0.0 0.0 6.0 76.1 2.54
65.46 6.0 5.0 5.0 10.99 0.0 0.0 0.0 0.0 5.0 79.0 2.55
65.71 6.5 6.25 5.25 10.24 0.0 0.0 0.0 0.0 4.25 78.2 2.54
65.96 6.25 6.0 5.5 9.99 0.0 0.0 0.0 0.0 4.5 77.9 2.54
62.0 14.0 16.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0 75.0 2.47
64.0 14.0 14.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0 75.0 2.46
62.0 12.0 16.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 74.0 2.47
60.0 14.0 16.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 75.0 2.48
62.0 14.0 14.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 75.0 2.47
60.0 12.0 16.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 75.0 2.49
58.0 14.0 16.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 77.0 2.49
60.0 14.0 14.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 78.0 2.49
60.0 12.0 20.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0 72.0 2.48
60.0 0.0 15.0 5.0 0.0 20.0 0.0 0.0 0.0 0.0 81.6 2.51
66.68 0.0 16.66 0.0 0.0 16.66 0.0 0.0 0.0 0.0 78.2 2.45
60.0 0.0 15.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 66.6 2.33
74.21 1.12 10.44 6.95 4.31 2.75 0.0 0.0 0.0 0.19 76.0 2.45
67.0 12.0 13.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0 78.0 2.43
64.0 12.0 13.0 0.0 8.0 3.0 0.0 0.0 0.0 0.0 72.0 2.44
64.0 14.0 13.0 0.0 9.0 0.0 0.0 0.0 0.0 0.0 75.0 2.46
61.0 14.0 13.0 0.0 9.0 3.0 0.0 0.0 0.0 0.0 72.0 2.44
71.5 7.5 13.5 0.0 7.5 0.0 0.0 0.0 0.0 0.0 70.0 2.41
69.5 9.5 13.5 0.0 7.5 0.0 0.0 0.0 0.0 0.0 71.0 2.43
69.5 7.5 13.5 0.0 9.5 0.0 0.0 0.0 0.0 0.0 73.0 2.43
67.5 9.5 13.5 0.0 9.5 0.0 0.0 0.0 0.0 0.0 73.0 2.44
69.5 6.5 13.5 0.0 10.5 0.0 0.0 0.0 0.0 0.0 69.0 2.43
68.3 13.9 0.0 7.8 8.1 0.0 0.0 0.0 0.0 0.0 87.1 2.6
68.3 13.9 0.0 8.2 7.2 0.0 0.0 0.0 0.0 0.0 87.2 2.6
68.5 13.5 0.0 8.5 8.5 0.0 0.0 0.0 0.0 0.0 87.0 2.53
68.2 14.3 0.0 8.5 7.0 0.0 0.0 0.0 0.0 0.0 79.9 2.55
68.2 14.3 0.0 8.7 7.8 0.5 0.0 0.0 0.0 0.0 84.2 2.52
68.3 13.5 0.0 8.6 9.1 0.0 0.0 0.0 0.0 0.0 87.0 2.52
68.6 14.3 0.0 9.0 6.0 0.0 0.0 0.0 0.0 0.0 87.1 2.55
68.3 13.5 0.0 8.6 7.5 0.0 0.0 0.0 0.0 0.0 87.0 2.56
68.3 12.9 0.0 8.8 7.7 0.0 0.0 0.0 0.0 0.0 87.0 2.55
67.1 13.0 0.0 7.2 9.7 0.7 0.0 0.0 0.0 0.0 88.0 2.55
72.42 3.08 10.12 4.47 0.0 9.01 0.0 0.0 0.0 0.67 76.0 2.4
75.16 6.25 1.85 0.21 5.22 0.0 7.33 0.0 0.0 1.87 80.1 2.398
75.24 6.26 1.8 0.19 5.23 0.0 7.33 0.0 0.0 1.87 81.7 2.433
75.15 6.22 1.8 0.19 5.21 0.0 7.39 0.0 0.0 1.88 81.6 2.497
84.2 0.8 4.8 0.0 0.0 10.0 0.0 0.0 0.0 0.2 69.0 2.3
72.0 5.0 5.7 0.0 0.0 12.0 5.0 0.0 0.0 0.3 64.0 2.3
70.0 4.0 2.5 0.0 0.0 11.0 10.0 0.0 0.0 1.8 65.0 2.3
79.4 2.6 4.6 1.6 0.0 9.6 0.0 0.0 0.0 0.6 65.0 2.3
66.0 12.0 5.5 0.0 0.0 0.0 12.8 0.0 0.0 1.9 84.2 2.46
66.0 11.0 5.5 0.0 0.0 0.0 12.8 0.0 0.0 3.4 81.7 2.45
65.5 11.5 5.5 0.0 0.0 0.0 12.8 0.0 0.0 3.4 82.1 2.45
66.5 11.0 5.5 0.0 0.0 0.0 12.3 0.0 0.0 3.4 81.6 2.45
65.0 11.5 5.5 0.0 0.0 0.0 12.8 0.0 0.0 3.2 83.3 2.45
65.5 11.5 5.5 0.0 0.0 0.0 12.8 0.0 0.0 2.9 83.2 2.45
65.0 11.5 4.5 0.0 0.0 0.0 12.8 0.0 0.0 4.2 82.6 2.45
65.3 10.8 4.2 0.0 0.0 0.0 12.8 0.0 0.0 4.2 83.4 2.49
65.3 11.2 4.2 0.0 0.0 0.0 12.8 0.0 0.0 4.2 83.0 2.48
65.5 11.3 5.5 0.0 0.0 0.0 12.8 0.0 0.0 2.9 83.7 2.47
65.0 11.2 5.3 0.0 0.0 0.0 12.8 0.0 0.0 3.4 83.6 2.48
64.8 11.5 5.5 0.0 0.0 0.0 12.8 0.0 0.0 3.4 83.3 2.47
68.2 14.8 2.0 0.0 0.0 0.0 8.0 0.0 0.0 7.0 77.0 2.39
64.74 9.99 0.0 9.69 0.0 15.48 0.0 0.0 0.0 0.0 66.0 2.33
64.64 9.59 0.0 9.69 0.0 15.98 0.0 0.0 0.0 0.0 66.0 2.33
64.54 9.29 0.0 9.69 0.0 16.38 0.0 0.0 0.0 0.0 65.0 2.32
63.54 10.99 0.0 9.79 0.0 15.58 0.0 0.0 0.0 0.0 67.0 2.34
63.9 10.6 0.0 9.7 0.0 15.6 0.0 0.0 0.0 0.0 67.0 2.34
64.4 10.6 0.0 9.7 0.0 15.1 0.0 0.0 0.0 0.0 67.0 2.34
64.4 11.0 0.0 9.7 0.0 14.7 0.0 0.0 0.0 0.0 68.0 2.35
65.2 11.0 0.0 9.4 0.0 13.7 0.0 0.0 0.0 0.0 68.0 2.36
64.2 11.4 0.0 9.4 0.0 14.3 0.0 0.0 0.0 0.0 68.0 2.36
62.2 11.4 0.0 9.5 0.0 16.2 0.0 0.0 0.0 0.0 67.0 2.36
62.9 11.8 0.0 8.9 0.0 15.3 0.0 0.0 0.0 0.0 68.0 2.36
62.1 12.5 0.0 8.9 0.0 15.4 0.0 0.0 0.0 0.0 68.0 2.37
63.7 11.1 0.0 8.9 0.0 15.2 0.0 0.0 0.0 0.0 67.0 2.36
67.89 16.26 0.0 0.0 15.1 0.0 0.75 0.0 0.0 0.0 91.08 2.5004
70.5 10.4 0.02 8.26 0.0 9.51 0.01 0.0 0.0 0.003514 71.0 2.4
70.49 10.39 0.05 8.27 0.0 9.5 0.002215 0.0 0.0 0.007025 71.0 2.4
70.47 10.39 0.06 8.25 0.0 9.51 0.02 0.0 0.0 0.007023 71.0 2.4
70.43 10.38 0.02 8.25 0.0 9.5 0.01 0.0 0.0 0.00351 71.0 2.4
70.41 10.38 0.05 8.25 0.0 9.5 0.002212 0.0 0.0 0.007018 71.0 2.4
70.4 10.38 0.05 8.25 0.0 9.5 0.01 0.0 0.0 0.007017 71.0 2.4
63.1 13.0 7.1 0.0 3.6 0.0 9.7 0.0 0.0 2.5 82.2 2.45
62.0 13.0 5.5 0.0 3.0 0.0 11.1 0.0 0.0 3.8 82.8 2.47
61.9 13.0 5.3 0.0 4.8 0.0 9.0 0.0 0.0 4.4 82.2 2.47
62.0 13.0 3.0 0.0 3.7 0.0 11.0 0.0 0.0 5.7 82.0 2.46
62.0 13.0 3.0 0.0 2.4 0.0 13.0 0.0 0.0 5.0 82.8 2.46
61.93 14.99 5.99 0.0 1.0 0.0 10.99 0.0 0.0 3.6 82.6 2.46
62.0 15.0 4.0 0.0 1.4 0.0 11.0 0.0 0.0 5.1 81.8 2.45
64.5 12.0 6.7 0.0 0.0 0.0 11.6 0.0 0.0 2.7 82.8 2.49
64.5 12.0 7.7 0.0 0.0 0.0 10.2 0.0 0.0 2.7 82.6 2.5
64.7 13.0 6.5 0.0 0.0 0.0 11.2 0.0 0.0 3.0 82.2 2.47
64.5 13.0 5.5 0.0 0.0 0.0 12.5 0.0 0.0 3.0 82.7 2.46
64.5 12.0 5.8 0.0 0.0 0.0 12.7 0.0 0.0 3.0 83.1 2.48
62.4 13.0 6.8 0.0 2.75 0.0 10.7 0.0 0.0 3.0 82.8 2.47
71.7 7.1 13.1 0.0 8.1 0.0 0.0 0.0 0.0 0.0 73.0 2.41
70.0 9.0 14.0 0.0 7.0 0.0 0.0 0.0 0.0 0.0 74.0 2.42
72.4 7.5 14.1 0.0 6.0 0.0 0.0 0.0 0.0 0.0 69.3 2.408
72.0 7.0 14.0 0.0 7.0 0.0 0.0 0.0 0.0 0.0 69.7 2.41
73.6 7.0 13.4 0.0 6.0 0.0 0.0 0.0 0.0 0.0 69.3 2.399
72.6 7.0 13.4 0.0 7.0 0.0 0.0 0.0 0.0 0.0 69.9 2.406
71.7 8.1 14.1 0.0 6.1 0.0 0.0 0.0 0.0 0.0 72.0 2.41
72.0 7.5 13.5 0.0 7.0 0.0 0.0 0.0 0.0 0.0 70.0 2.41
73.6 8.0 13.4 0.0 5.0 0.0 0.0 0.0 0.0 0.0 71.0 2.39
72.2 6.8 13.5 0.0 7.5 0.0 0.0 0.0 0.0 0.0 70.0 2.41
72.0 6.8 13.2 0.0 8.0 0.0 0.0 0.0 0.0 0.0 70.0 2.41
73.0 6.0 12.5 0.0 8.5 0.0 0.0 0.0 0.0 0.0 70.0 2.4
72.5 6.2 12.8 0.0 8.5 0.0 0.0 0.0 0.0 0.0 70.0 2.41
72.7 6.3 12.5 0.0 8.5 0.0 0.0 0.0 0.0 0.0 71.0 2.4
72.96 8.25 14.19 0.0 4.6 0.0 0.0 0.0 0.0 0.0 71.0 2.4
63.4 5.0 9.4 4.0 7.9 0.0 0.0 0.0 0.0 8.9 75.0 2.53
63.9 5.4 9.6 4.0 5.4 0.0 0.0 0.0 0.0 9.1 76.0 2.55
64.33 5.99 11.99 0.1 10.99 0.0 0.0 0.0 0.0 4.0 78.0 2.53
71.38 2.0 10.81 0.3 10.41 0.0 0.0 0.0 0.0 4.6 73.0 2.44
64.27 7.98 12.48 0.1 10.48 0.0 0.0 0.0 0.0 3.99 74.0 2.48
75.0 4.9 14.22 0.0 5.88 0.0 0.0 0.0 0.0 0.0 73.0 2.4
71.72 11.0 0.04 0.27 10.33 0.0 6.64 0.0 0.0 0.0 83.8 2.41
67.1 5.7 0.05 0.29 20.68 0.0 6.18 0.0 0.0 0.0 86.2 2.46
70.79 8.03 0.08 0.52 12.74 0.0 7.84 0.0 0.0 0.0 83.4 2.41
71.03 7.71 1.9 0.48 12.41 0.0 6.47 0.0 0.0 0.0 82.9 2.42
71.14 2.74 0.97 1.79 16.54 0.0 6.82 0.0 0.0 0.0 82.7 2.43
71.65 8.39 0.13 0.0 13.31 0.0 6.52 0.0 0.0 0.0 83.6 2.41
71.5 8.33 0.0 0.56 13.11 0.0 6.5 0.0 0.0 0.0 83.6 2.42
75.63 3.16 0.12 0.35 15.95 0.0 4.79 0.0 0.0 0.0 81.6 2.3861
71.24 3.11 0.12 0.35 20.46 0.0 4.72 0.0 0.0 0.0 83.3 2.415
72.35 3.2 0.14 3.03 16.37 0.0 4.91 0.0 0.0 0.0 83.1 2.4365
72.46 3.3 0.17 0.52 17.44 0.0 6.11 0.0 0.0 0.0 82.5 2.4131
72.65 3.25 1.83 0.44 16.81 0.0 5.02 0.0 0.0 0.0 82.1 2.4141
69.85 3.94 0.69 1.32 18.66 0.0 5.54 0.0 0.0 0.0 84.4 2.448
72.7 2.75 0.37 0.83 18.0 0.0 5.35 0.0 0.0 0.0 83.0 2.4183
75.29 4.15 0.82 1.52 12.5 0.0 5.72 0.0 0.0 0.0 80.6 2.3892
73.03 3.44 0.27 0.0 17.94 0.0 5.32 0.0 0.0 0.0 82.9 2.4111
73.59 3.49 0.29 0.72 18.11 0.0 3.8 0.0 0.0 0.0 83.3 2.4133
72.89 3.38 0.0 0.59 17.84 0.0 5.3 0.0 0.0 0.0 83.3 2.4147
68.4 13.5 0.0 5.2 10.7 0.0 0.0 0.0 0.0 0.0 89.5 2.55
68.4 13.5 0.0 7.1 10.0 0.0 0.0 0.0 0.0 0.0 88.1 2.54
67.9 13.5 0.0 7.1 10.5 0.0 0.0 0.0 0.0 0.0 89.5 2.54
68.4 13.5 0.0 6.1 11.0 0.0 0.0 0.0 0.0 0.0 89.1 2.53
67.9 13.5 0.0 8.6 9.0 0.0 0.0 0.0 0.0 0.0 87.9 2.55
67.9 13.5 0.0 7.1 9.0 0.0 0.0 0.0 0.0 0.0 89.3 2.57
67.5 13.9 0.0 8.6 7.5 0.0 0.0 0.0 0.0 0.0 89.0 2.57
66.5 13.2 0.0 5.5 12.2 0.0 0.0 0.0 0.0 0.0 91.4 2.58
66.2 13.3 0.0 8.5 10.5 0.0 0.0 0.0 0.0 0.0 91.4 2.57
67.5 13.3 0.0 5.2 11.1 0.0 0.0 0.0 0.0 0.0 88.8 2.56
68.42 13.79 0.0 4.1 12.79 0.2 0.0 0.0 0.0 0.0 88.0 2.51
65.54 12.66 0.0 9.79 9.61 0.93 0.0 0.0 0.0 0.0 89.0 2.59
65.66 12.37 0.0 9.8 8.83 1.86 0.0 0.0 0.0 0.0 87.0 2.57
65.06 12.57 0.0 10.86 9.54 0.92 0.0 0.0 0.0 0.0 89.0 2.58
65.19 12.28 0.0 10.88 8.76 1.84 0.0 0.0 0.0 0.0 88.0 2.57
63.52 13.55 0.0 11.73 5.71 3.78 0.0 0.0 0.0 0.0 85.0 2.57
64.24 12.83 0.0 12.83 5.68 2.82 0.0 0.0 0.0 0.0 86.0 2.58
65.82 14.23 0.0 9.41 8.18 0.0 0.0 0.0 0.0 0.0 90.0 2.62
68.32 12.02 0.0 7.68 5.75 3.33 0.0 0.0 0.0 0.0 83.0 2.55
67.6 13.0 0.0 8.8 8.2 0.0 0.0 0.0 0.0 0.0 86.7 2.57
70.4 10.37 0.02 8.25 0.0 9.5 0.01 0.0 0.0 0.003508 71.0 2.4
70.31 10.37 0.05 8.23 0.0 9.48 0.002209 0.0 0.0 0.0007006 71.0 2.4
67.55 6.6 0.0 5.55 10.15 7.5 2.0 0.0 0.0 0.5 72.0 2.41
64.44 10.9 0.02 1.83 12.43 5.95 2.21 0.0 0.0 0.03 81.57 2.407
74.5 4.5 12.5 0.0 8.5 0.0 0.0 0.0 0.0 0.0 69.0 2.4
74.5 6.5 13.5 0.0 5.5 0.0 0.0 0.0 0.0 0.0 69.0 2.4
77.5 5.5 12.5 0.0 4.5 0.0 0.0 0.0 0.0 0.0 68.0 2.37
65.5 8.5 12.5 0.3 10.0 1.6 0.0 0.0 0.0 1.0 74.0 2.48
66.5 11.0 13.0 0.5 6.5 2.0 0.0 0.0 0.0 0.0 73.0 2.44
67.0 13.0 11.5 0.0 8.0 0.0 0.5 0.0 0.0 0.0 77.0 2.44
67.0 14.5 0.0 7.5 8.0 0.5 0.0 0.0 0.0 0.0 91.0 2.56
63.45 14.34 14.25 0.0 2.66 3.28 0.0 0.0 2.02 0.0 67.1025 2.397
60.08 15.38 15.47 0.04 2.51 3.8 0.0 0.0 2.58 0.03 69.1173 2.412
59.06 15.89 16.02 0.04 2.51 1.76 0.0 0.0 4.56 0.05 66.585 2.416
64.1 14.07 13.31 0.05 2.54 3.25 0.0 0.0 2.55 0.03 65.3085 2.393
63.25 14.62 13.73 0.05 3.06 2.23 0.0 0.0 2.93 0.03 66.24 2.405
64.39 6.11 0.73 3.16 3.11 22.23 0.0 0.0 0.0 0.02 52.164 2.204
64.62 6.95 2.41 2.74 3.0 20.11 0.0 0.0 0.0 0.01 66.24 2.228
64.05 7.57 3.8 2.33 2.88 19.19 0.0 0.0 0.0 0.01 64.515 2.251
65.17 8.35 5.15 2.05 2.84 16.29 0.0 0.0 0.0 0.01 63.411 2.27
65.51 9.11 6.76 1.59 2.69 14.22 0.0 0.0 0.0 0.01 61.134 2.292
65.96 9.76 7.84 1.35 2.67 12.3 0.0 0.0 0.0 0.01 59.961 2.309
66.13 10.71 9.58 0.94 2.59 9.97 0.0 0.0 0.0 0.01 57.96 2.334
66.47 11.63 11.64 0.34 2.5 7.32 0.0 0.0 0.0 0.01 66.447 2.36
67.09 12.21 12.69 0.21 2.42 5.27 0.0 0.0 0.0 0.01 56.58 2.376
67.19 12.47 13.12 0.12 2.36 4.62 0.0 0.0 0.0 0.01 54.924 2.383
64.05 13.59 13.54 0.07 0.02 8.11 0.0 0.0 0.0 0.51 64.3908 2.368
64.41 14.95 13.89 0.06 0.02 6.04 0.0 0.0 0.0 0.52 65.1222 2.381
65.69 13.71 13.91 0.05 0.02 6.26 0.0 0.0 0.0 0.26 64.515 2.37
65.86 13.08 11.72 0.24 0.02 6.96 0.0 0.0 0.0 2.01 66.6057 2.379
55.01 19.18 18.29 0.12 0.02 6.4 0.0 0.0 0.0 0.89 66.7161 2.444
64.51 14.18 13.61 0.06 0.01 7.02 0.0 0.0 0.0 0.51 64.1493 2.372
64.38 14.49 13.85 0.06 0.01 7.1 0.0 0.0 0.0 0.01 64.2735 2.37
58.21 17.21 16.29 0.12 0.02 7.06 0.0 0.0 0.0 0.99 65.4741 2.41
65.77 13.21 13.84 0.01 0.01 7.04 0.0 0.0 0.0 0.01 65.2533 2.375
64.32 13.95 13.9 0.06 0.01 7.65 0.0 0.0 0.0 0.01 64.0872 2.367
70.65 12.35 12.35 0.07 0.02 3.95 0.0 0.0 0.0 0.51 67.5096 2.374
54.58 18.38 18.47 0.05 0.01 8.14 0.0 0.0 0.0 0.26 65.2602 2.42
64.29 13.94 13.12 0.06 0.01 7.04 0.0 0.0 0.0 0.52 65.274 2.39
63.23 13.99 13.96 0.06 0.02 8.14 0.0 0.0 0.0 0.5 64.0044 2.375
67.63 12.84 12.81 0.07 0.01 6.03 0.0 0.0 0.0 0.51 65.8536 2.374
66.44 13.04 13.1 0.03 2.01 5.11 0.0 0.0 0.0 0.2 67.6131 2.387
64.35 14.01 13.82 0.06 2.57 4.58 0.0 0.0 0.0 0.51 68.2065 2.407
65.76 13.87 12.94 0.04 2.13 5.08 0.0 0.0 0.0 0.11 67.8615 2.388
64.05 14.24 12.0 0.36 0.02 5.91 0.0 0.0 0.0 3.32 68.1444 2.408
63.21 13.45 13.23 0.02 0.01 9.03 0.0 0.0 0.0 0.94 63.066 2.359
62.7 13.94 11.79 0.35 0.02 7.89 0.0 0.0 0.0 3.21 66.7782 2.396
64.26 12.45 12.73 0.02 0.01 9.47 0.0 0.0 0.0 0.94 63.066 2.358
64.98 14.21 12.72 0.01 0.01 6.97 0.0 0.0 0.0 0.98 64.5426 2.371
64.5 13.95 13.88 0.06 0.01 6.97 0.0 0.0 0.0 0.51 65.2326 2.379
65.34 13.89 14.08 0.06 0.01 6.24 0.0 0.0 0.0 0.26 65.0325 2.383
63.93 13.83 13.44 0.07 0.02 8.09 0.0 0.0 0.0 0.51 63.8733 2.368
62.13 13.59 13.64 0.02 0.0 9.5 0.0 0.0 0.0 1.01 64.3011 2.375
