 SiO2 Na2O Al2O3 B2O3 CaO MgO K2O Li2O PbO BaO ZnO
18906 42.0 0.0 0.0 0.0 9.67 0.0 9.67 0.0 0.0 9.67 0.0
18907 38.0 0.0 0.0 0.0 10.33 0.0 10.33 0.0 0.0 10.34 0.0
18908 34.0 0.0 0.0 0.0 11.0 0.0 11.0 0.0 0.0 11.0 0.0
18909 60.0 0.0 0.0 0.0 7.5 0.0 7.5 0.0 0.0 7.5 0.0
18910 56.0 0.0 0.0 0.0 8.25 0.0 8.25 0.0 0.0 8.25 0.0
18911 49.99 0.0 0.0 0.0 9.38 0.0 9.38 0.0 0.0 9.38 0.0
18912 57.21 0.0 0.0 0.0 12.45 0.0 7.41 0.0 0.0 4.55 0.0
18913 44.0 0.0 0.0 0.0 10.5 0.0 10.5 0.0 0.0 10.5 0.0
18914 40.0 0.0 0.0 0.0 11.25 0.0 11.25 0.0 0.0 11.25 0.0
18915 36.0 0.0 0.0 0.0 12.0 0.0 12.0 0.0 0.0 12.0 0.0
18916 65.0 0.0 0.0 0.0 3.75 0.0 3.75 0.0 7.5 3.75 0.0
18917 58.0 0.0 0.0 0.0 4.5 0.0 4.5 0.0 9.0 4.5 0.0
18918 51.0 0.0 0.0 0.0 5.25 0.0 5.25 0.0 10.5 5.25 0.0
18919 44.0 0.0 0.0 0.0 6.0 0.0 6.0 0.0 12.0 6.0 0.0
18920 37.0 0.0 0.0 0.0 6.75 0.0 6.75 0.0 13.5 6.75 0.0
18921 58.0 0.0 0.0 0.0 5.25 0.0 5.25 0.0 9.0 5.25 0.0
18922 44.0 0.0 0.0 0.0 7.0 0.0 7.0 0.0 12.0 7.0 0.0
18923 36.99 0.0 0.0 0.0 7.88 0.0 7.88 0.0 13.5 7.88 0.0
18925 53.35 0.0 5.34 0.0 20.11 15.87 0.0 0.0 0.0 5.33 0.0
18926 47.27 0.0 4.72 0.0 17.89 14.22 0.0 0.0 0.0 4.71 0.0
18965 45.0 0.0 0.0 0.0 45.0 0.0 0.0 0.0 0.0 0.0 0.0
18966 45.0 0.0 0.0 0.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0
18967 45.0 0.0 0.0 0.0 35.0 0.0 0.0 0.0 0.0 0.0 0.0
18968 45.0 0.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0
18969 45.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0
18970 50.0 0.0 0.0 0.0 35.0 0.0 0.0 0.0 0.0 0.0 0.0
18971 50.0 0.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0
18973 50.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0
18974 50.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0
18975 50.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0
18976 55.0 0.0 0.0 0.0 35.0 0.0 0.0 0.0 0.0 0.0 0.0
18977 55.0 0.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0
18978 55.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0
18979 55.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0
18980 55.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0
18981 55.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0
18982 60.0 0.0 0.0 0.0 35.0 0.0 0.0 0.0 0.0 0.0 0.0
18983 60.0 0.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0
18984 60.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0
18985 60.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0
18986 33.33 0.0 0.0 0.0 33.33 0.0 0.0 0.0 0.0 0.0 0.0
18987 33.33 33.33 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
18990 62.5 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
18991 62.5 22.0 4.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
18992 62.5 20.0 7.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
18993 62.5 18.0 10.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
18994 62.5 16.0 13.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
18995 62.5 15.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
18996 62.5 14.2 16.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
18997 62.5 13.6 17.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
18998 62.5 13.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
18999 62.5 11.0 21.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19000 62.5 0.0 37.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19001 42.86 14.28 14.28 0.0 14.28 0.0 0.0 0.0 0.0 0.0 0.0
19002 50.01 12.5 12.5 0.0 12.5 0.0 0.0 0.0 0.0 0.0 0.0
19003 55.55 11.11 11.11 0.0 11.11 0.0 0.0 0.0 0.0 0.0 0.0
19004 60.0 10.01 10.0 0.0 9.99 0.0 0.0 0.0 0.0 0.0 0.0
19005 63.65 9.09 9.09 0.0 9.09 0.0 0.0 0.0 0.0 0.0 0.0
19007 66.6 9.98 9.98 0.0 6.72 0.0 0.0 0.0 0.0 0.0 0.0
19008 64.02 9.2 9.2 0.0 8.78 0.0 0.0 0.0 0.0 0.0 0.0
19009 61.54 8.46 8.46 0.0 10.77 0.0 0.0 0.0 0.0 0.0 0.0
19010 59.15 7.75 7.74 0.0 12.68 0.0 0.0 0.0 0.0 0.0 0.0
19011 54.65 6.4 6.39 0.0 16.28 0.0 0.0 0.0 0.0 0.0 0.0
19012 50.47 5.14 5.14 0.0 19.63 0.0 0.0 0.0 0.0 0.0 0.0
19013 46.22 3.99 4.0 0.0 22.89 0.0 0.0 0.0 0.0 0.0 0.0
19014 42.93 2.88 2.88 0.0 25.65 0.0 0.0 0.0 0.0 0.0 0.0
19015 39.52 1.85 1.86 0.0 28.38 0.0 0.0 0.0 0.0 0.0 0.0
19016 36.33 0.89 0.89 0.0 30.93 0.0 0.0 0.0 0.0 0.0 0.0
19017 33.33 0.0 0.0 0.0 33.33 0.0 0.0 0.0 0.0 0.0 0.0
19027 71.4 0.0 0.0 0.0 0.0 0.0 28.6 0.0 0.0 0.0 0.0
19033 40.85 0.0 0.0 0.0 54.71 0.0 0.0 0.0 0.0 0.0 0.0
19034 42.12 0.0 0.0 0.0 50.78 0.0 0.0 0.0 0.0 0.0 0.0
19035 43.48 0.0 0.0 0.0 46.59 0.0 0.0 0.0 0.0 0.0 0.0
19036 44.75 0.0 0.0 0.0 41.96 0.0 0.0 0.0 0.0 0.0 0.0
19037 51.33 0.0 0.0 0.0 44.0 0.0 0.0 0.0 0.0 0.0 0.0
19038 52.95 0.0 0.0 0.0 39.72 0.0 0.0 0.0 0.0 0.0 0.0
19039 54.59 0.0 0.0 0.0 35.09 0.0 0.0 0.0 0.0 0.0 0.0
19040 56.21 0.0 0.0 0.0 30.11 0.0 0.0 0.0 0.0 0.0 0.0
19121 61.0 30.0 9.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19122 61.0 9.0 9.0 0.0 0.0 0.0 0.0 21.0 0.0 0.0 0.0
19123 61.0 4.0 9.0 0.0 0.0 0.0 0.0 26.0 0.0 0.0 0.0
19124 61.0 3.0 9.0 0.0 0.0 0.0 0.0 27.0 0.0 0.0 0.0
19126 69.7 0.0 10.0 0.0 0.0 20.3 0.0 0.0 0.0 0.0 0.0
19127 69.7 0.0 12.0 0.0 0.0 18.3 0.0 0.0 0.0 0.0 0.0
19128 69.77 0.0 15.12 0.0 0.0 15.12 0.0 0.0 0.0 0.0 0.0
19129 69.7 0.0 16.8 0.0 0.0 13.5 0.0 0.0 0.0 0.0 0.0
19130 69.7 0.0 19.1 0.0 0.0 11.2 0.0 0.0 0.0 0.0 0.0
19153 40.63 0.0 0.0 2.41 29.97 4.17 0.0 0.0 0.0 0.0 0.0
19160 30.48 0.0 1.71 10.02 29.56 0.0 0.0 0.0 0.0 0.0 4.28
19168 29.32 0.0 0.0 8.05 28.55 13.9 0.0 0.0 0.0 0.0 0.0
19180 59.23 0.0 5.52 20.65 0.0 0.0 3.56 8.89 0.0 0.0 0.0
19181 58.13 0.62 5.35 18.75 3.32 0.0 4.03 6.03 0.0 0.0 0.0
19182 58.28 1.35 5.35 18.82 3.32 0.0 3.34 6.02 0.0 0.0 0.0
19183 58.27 1.35 5.35 18.83 3.32 0.0 3.34 6.02 0.0 0.0 0.0
19184 58.28 1.35 5.35 18.82 3.32 0.0 3.34 6.02 0.0 0.0 0.0
19185 58.26 1.34 5.35 18.82 3.32 0.0 3.34 6.02 0.0 0.0 0.0
19188 49.97 0.0 0.0 25.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19201 64.54 0.0 27.66 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19208 10.0 0.0 0.0 15.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0
19210 14.98 0.0 0.0 19.98 0.0 0.0 4.99 0.0 0.0 0.0 0.0
19211 19.99 0.0 0.0 4.99 0.0 0.0 4.99 0.0 0.0 0.0 9.98
19214 71.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.1 0.0
19215 66.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19250 75.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 24.9 0.0 0.0
19251 77.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 22.77 0.0 0.0
19252 79.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 20.78 0.0 0.0
19255 73.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 26.9 0.0
19260 61.54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.46 0.0
19262 63.64 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 36.36 0.0
19264 43.8 0.0 0.0 0.0 56.2 0.0 0.0 0.0 0.0 0.0 0.0
19265 61.3 0.0 0.0 0.0 38.7 0.0 0.0 0.0 0.0 0.0 0.0
19273 61.51 0.0 0.14 0.0 0.14 0.0 0.0 0.0 0.0 0.0 0.0
19274 66.87 0.0 10.5 3.29 2.73 1.9 0.0 0.0 5.65 1.49 7.51
19275 65.22 0.0 10.25 3.75 2.66 0.0 0.0 0.0 5.35 1.46 7.33
19276 67.02 0.0 9.19 2.68 7.51 3.31 0.0 0.0 1.79 1.61 3.29
19277 65.18 0.0 9.27 3.39 7.58 3.34 0.0 0.0 1.81 2.06 3.73
19278 65.52 0.0 6.93 2.84 7.93 2.64 0.0 0.0 4.27 2.16 3.91
19279 67.34 0.0 7.12 3.96 8.15 2.71 0.0 0.0 4.39 2.22 4.01
19280 67.57 0.0 7.14 3.98 10.79 0.0 0.0 0.0 4.41 2.0 4.03
19281 65.97 0.0 7.37 3.56 11.14 0.0 0.0 0.0 6.81 0.0 5.08
19282 66.12 0.0 7.05 3.92 8.09 4.47 0.0 0.0 4.35 1.97 3.97
19283 65.46 0.0 6.98 3.37 8.0 6.18 0.0 0.0 4.31 1.71 3.93
19284 66.82 0.0 5.7 3.44 8.17 4.51 0.0 0.0 5.21 1.99 4.02
19285 64.91 0.0 7.05 3.4 8.08 4.47 0.0 0.0 4.83 0.56 6.63
19286 65.95 0.0 7.17 3.46 8.21 4.54 0.0 0.0 6.12 0.0 4.49
19287 63.1 0.0 6.86 3.81 16.84 4.34 0.0 0.0 5.01 0.0 0.0
19288 65.89 0.0 9.26 2.71 7.57 3.34 0.0 0.0 1.81 2.06 3.73
19289 72.13 13.41 1.16 0.0 7.41 5.89 0.0 0.0 0.0 0.0 0.0
19368 55.54 18.64 0.88 0.0 0.0 0.0 0.0 2.13 0.0 2.3 5.76
19369 55.89 18.75 0.88 0.0 0.0 0.0 0.0 2.15 0.0 2.31 3.97
19370 60.64 8.74 0.55 0.0 0.0 0.0 1.26 3.54 0.0 2.75 0.86
19371 59.81 9.1 0.69 0.0 0.0 0.0 1.34 3.99 0.0 2.61 0.0
19372 60.29 9.51 1.09 0.0 0.0 0.0 1.84 3.93 0.0 1.22 0.0
19373 59.1 10.03 0.41 0.0 0.0 0.0 1.85 3.96 0.0 1.23 0.0
19374 59.08 7.44 0.41 0.0 0.0 0.0 3.39 4.02 0.0 1.48 0.0
19375 54.55 19.46 1.92 0.0 0.0 0.0 0.0 2.18 0.0 2.56 2.81
19376 54.63 19.81 0.64 0.0 0.0 0.0 0.0 2.18 0.0 2.65 1.61
19377 57.02 9.95 0.34 0.0 0.0 0.0 0.0 3.22 0.0 0.0 3.79
19378 52.62 18.36 0.0 0.0 0.0 0.0 0.0 3.59 0.0 1.73 0.0
19379 58.46 10.08 0.27 0.0 0.0 0.0 1.86 3.98 0.0 1.23 0.0
19380 58.52 9.86 0.41 0.0 0.0 0.0 1.86 3.98 0.0 1.23 0.0
19381 56.39 9.29 0.39 0.0 0.0 0.0 1.44 3.85 0.0 3.09 1.08
19416 28.01 0.0 0.0 8.56 44.62 0.0 0.0 0.0 0.0 0.0 0.0
19483 71.56 13.78 0.76 0.0 8.73 5.18 0.0 0.0 0.0 0.0 0.0
19510 40.0 0.0 5.0 15.0 5.0 0.0 0.0 0.0 0.0 0.0 20.0
19511 40.0 0.0 4.5 15.0 5.0 0.0 0.0 0.0 0.0 0.0 20.0
19512 15.0 0.0 5.0 35.0 25.0 0.0 0.0 0.0 0.0 0.0 20.0
19513 15.0 0.0 5.0 30.0 20.0 0.0 0.0 0.0 0.0 0.0 30.0
19514 10.0 0.0 0.0 35.0 20.0 0.0 0.0 0.0 0.0 0.0 35.0
19515 20.0 0.0 5.0 15.0 20.0 0.0 0.0 0.0 0.0 0.0 40.0
19533 75.95 24.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19537 75.96 11.98 0.0 0.0 0.0 0.0 0.0 12.06 0.0 0.0 0.0
19538 73.43 0.0 0.0 0.0 0.0 0.0 14.28 12.29 0.0 0.0 0.0
19539 75.34 12.08 0.0 0.0 0.0 0.0 12.47 0.11 0.0 0.0 0.0
19540 75.51 0.09 0.0 0.0 0.0 0.0 12.39 12.0 0.0 0.0 0.0
19608 66.94 0.0 2.34 0.0 0.0 0.0 0.0 29.52 0.0 0.0 0.0
19609 67.99 0.0 5.72 0.0 0.0 0.0 0.0 26.29 0.0 0.0 0.0
19709 44.0 0.0 0.0 0.0 11.0 0.0 11.0 0.0 12.0 11.0 0.0
19710 44.0 0.0 0.0 0.0 10.75 0.0 10.75 0.0 12.0 10.75 0.0
19711 44.0 0.0 0.0 0.0 10.25 0.0 10.25 0.0 12.0 10.25 0.0
19712 44.0 0.0 0.0 0.0 9.0 0.0 9.0 0.0 12.0 9.0 0.0
19714 52.0 0.0 0.0 0.0 9.0 0.0 9.0 0.0 12.0 9.0 0.0
19715 52.0 0.0 0.0 0.0 8.5 0.0 8.5 0.0 12.0 8.5 0.0
19716 52.0 0.0 0.0 0.0 8.0 0.0 8.0 0.0 12.0 8.0 0.0
19717 52.0 0.0 0.0 0.0 7.5 0.0 7.5 0.0 12.0 7.5 0.0
19718 52.0 0.0 0.0 0.0 7.0 0.0 7.0 0.0 12.0 7.0 0.0
19719 52.0 0.0 0.0 0.0 6.5 0.0 6.5 0.0 12.0 6.5 0.0
19720 52.0 0.0 0.0 0.0 6.0 0.0 6.0 0.0 12.0 6.0 0.0
19721 52.0 0.0 0.0 0.0 5.5 0.0 5.5 0.0 12.0 5.5 0.0
19722 44.0 0.0 0.0 0.0 11.0 0.0 11.0 0.0 10.0 11.0 0.0
19723 44.0 0.0 0.0 0.0 11.0 0.0 11.0 0.0 8.0 11.0 0.0
19724 44.0 0.0 0.0 0.0 11.0 0.0 11.0 0.0 6.0 11.0 0.0
19725 44.0 0.0 0.0 0.0 11.0 0.0 11.0 0.0 4.0 11.0 0.0
19726 44.0 0.0 0.0 0.0 11.0 0.0 11.0 0.0 2.0 11.0 0.0
19727 44.0 0.0 0.0 0.0 11.0 0.0 11.0 0.0 0.0 11.0 0.0
19728 52.0 0.0 0.0 0.0 9.0 0.0 9.0 0.0 10.0 9.0 0.0
19729 52.0 0.0 0.0 0.0 9.0 0.0 9.0 0.0 8.0 9.0 0.0
19730 52.0 0.0 0.0 0.0 9.0 0.0 9.0 0.0 6.0 9.0 0.0
19731 52.0 0.0 0.0 0.0 9.0 0.0 9.0 0.0 4.0 9.0 0.0
19732 52.0 0.0 0.0 0.0 9.0 0.0 9.0 0.0 2.0 9.0 0.0
19733 52.0 0.0 0.0 0.0 9.0 0.0 9.0 0.0 0.0 9.0 0.0
19734 42.0 0.0 0.0 0.0 11.0 0.0 11.0 0.0 12.0 11.0 0.0
19735 40.0 0.0 0.0 0.0 11.0 0.0 11.0 0.0 12.0 11.0 0.0
19736 51.0 0.0 0.0 0.0 9.0 0.0 9.0 0.0 12.0 9.0 0.0
19737 50.0 0.0 0.0 0.0 9.0 0.0 9.0 0.0 12.0 9.0 0.0
19738 49.0 0.0 0.0 0.0 9.0 0.0 9.0 0.0 12.0 9.0 0.0
19739 48.0 0.0 0.0 0.0 9.0 0.0 9.0 0.0 12.0 9.0 0.0
19740 47.0 0.0 0.0 0.0 9.0 0.0 9.0 0.0 12.0 9.0 0.0
19741 45.0 0.0 0.0 0.0 9.0 0.0 9.0 0.0 12.0 9.0 0.0
19787 64.9 0.0 0.0 35.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19788 60.8 0.0 0.0 39.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19789 55.8 0.0 0.0 44.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19798 60.69 0.0 0.0 39.26 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19799 55.4 0.0 0.0 44.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19821 99.98 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19823 99.55 0.0 0.45 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19824 99.72 0.0 0.28 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19825 98.64 0.0 1.36 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19826 97.02 0.0 2.98 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19828 99.25 0.0 0.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19829 99.63 0.0 0.37 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19831 98.66 0.0 1.33 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19832 99.94 0.0 0.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19833 99.76 0.0 0.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19835 99.29 0.0 0.71 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19836 98.44 0.0 1.56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19869 97.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19870 95.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19871 94.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19873 93.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19874 92.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19888 29.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19891 97.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19892 93.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19894 88.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19895 84.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19896 35.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19913 91.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19914 85.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19915 83.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19916 78.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19917 77.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19918 75.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19919 74.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19920 71.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19921 70.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19922 67.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19923 52.15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20121 10.0 0.0 30.0 0.0 50.0 0.0 0.0 0.0 0.0 10.0 0.0
20125 4.0 0.0 32.0 0.0 64.0 0.0 0.0 0.0 0.0 0.0 0.0
20127 7.0 0.0 30.0 0.0 63.0 0.0 0.0 0.0 0.0 0.0 0.0
20128 4.0 0.0 30.0 0.0 66.0 0.0 0.0 0.0 0.0 0.0 0.0
20130 4.0 0.0 30.0 0.0 54.0 0.0 0.0 0.0 0.0 12.0 0.0
20131 4.0 0.0 30.0 0.0 60.0 0.0 0.0 0.0 0.0 6.0 0.0
20134 4.0 0.0 30.0 0.0 54.0 12.0 0.0 0.0 0.0 0.0 0.0
20135 4.0 0.0 30.0 0.0 57.0 9.0 0.0 0.0 0.0 0.0 0.0
20136 4.0 0.0 30.0 0.0 60.0 6.0 0.0 0.0 0.0 0.0 0.0
20137 4.0 0.0 30.0 0.0 63.0 3.0 0.0 0.0 0.0 0.0 0.0
20142 4.0 0.0 32.0 0.0 54.0 0.0 0.0 0.0 0.0 0.0 10.0
20143 4.0 0.0 32.0 0.0 49.0 0.0 0.0 0.0 0.0 0.0 15.0
20144 4.0 0.0 32.0 0.0 44.0 0.0 0.0 0.0 0.0 0.0 20.0
20145 4.0 0.0 32.0 0.0 34.0 0.0 0.0 0.0 0.0 0.0 30.0
20146 4.0 6.0 30.0 0.0 60.0 0.0 0.0 0.0 0.0 0.0 0.0
20147 4.0 12.0 30.0 0.0 54.0 0.0 0.0 0.0 0.0 0.0 0.0
20148 4.0 16.0 30.0 0.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0
20149 4.0 19.0 30.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0
20150 4.0 0.0 25.0 5.0 66.0 0.0 0.0 0.0 0.0 0.0 0.0
20151 4.0 0.0 20.0 10.0 66.0 0.0 0.0 0.0 0.0 0.0 0.0
20152 4.0 0.0 15.0 15.0 66.0 0.0 0.0 0.0 0.0 0.0 0.0
20155 7.0 0.0 30.0 0.0 50.0 0.0 0.0 13.0 0.0 0.0 0.0
20156 7.0 0.0 30.0 0.0 48.0 0.0 0.0 15.0 0.0 0.0 0.0
20157 7.0 0.0 30.0 0.0 47.0 0.0 0.0 16.0 0.0 0.0 0.0
20158 7.0 0.0 30.0 0.0 41.0 0.0 0.0 22.0 0.0 0.0 0.0
20159 10.0 0.0 30.0 0.0 41.0 0.0 0.0 19.0 0.0 0.0 0.0
20160 10.0 0.0 30.0 0.0 38.0 0.0 0.0 22.0 0.0 0.0 0.0
20374 57.0 15.0 0.0 28.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20375 56.8 15.0 0.0 28.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20376 56.5 15.0 0.0 28.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20377 56.0 15.0 0.0 28.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20378 55.0 15.0 0.0 28.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20379 52.0 15.0 0.0 28.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20391 39.17 20.13 0.0 40.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20392 50.83 19.1 0.0 30.07 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20393 57.87 18.3 0.0 23.83 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20394 56.46 20.04 0.0 23.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20395 58.36 20.04 0.0 21.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20396 61.87 18.16 0.0 19.97 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20397 69.95 19.04 0.0 11.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20410 5.0 0.0 0.0 35.0 0.0 0.0 0.0 4.0 0.0 0.0 56.0
20411 10.0 0.0 0.0 30.0 0.0 0.0 0.0 5.0 0.0 0.0 55.0
20412 15.0 0.0 0.0 26.5 0.0 0.0 0.0 3.5 0.0 0.0 55.0
20413 20.0 0.0 0.0 20.0 0.0 0.0 0.0 5.0 0.0 0.0 55.0
20414 5.0 0.0 0.0 40.0 0.0 0.0 0.0 5.0 0.0 0.0 50.0
20415 10.0 0.0 0.0 35.0 0.0 0.0 0.0 3.5 0.0 0.0 51.5
20416 15.0 0.0 0.0 30.0 0.0 0.0 0.0 5.0 0.0 0.0 50.0
20417 20.0 0.0 0.0 25.0 0.0 0.0 0.0 5.0 0.0 0.0 50.0
20418 25.0 0.0 0.0 20.0 0.0 0.0 0.0 5.0 0.0 0.0 50.0
20419 5.0 0.0 0.0 45.0 0.0 0.0 0.0 5.0 0.0 0.0 45.0
20420 10.0 0.0 0.0 40.0 0.0 0.0 0.0 5.0 0.0 0.0 45.0
20421 15.0 0.0 0.0 35.0 0.0 0.0 0.0 5.0 0.0 0.0 45.0
20422 5.0 0.0 0.0 50.0 0.0 0.0 0.0 5.0 0.0 0.0 40.0
20423 10.0 0.0 0.0 45.0 0.0 0.0 0.0 5.0 0.0 0.0 40.0
20424 15.0 0.0 5.0 30.0 0.0 0.0 0.0 5.0 0.0 0.0 45.0
20425 20.0 0.0 5.0 25.0 0.0 0.0 0.0 5.0 0.0 0.0 45.0
20426 5.0 0.0 0.0 55.0 0.0 0.0 0.0 5.0 0.0 0.0 35.0
20451 32.15 7.03 0.0 12.05 11.46 7.06 3.52 0.0 0.0 0.0 13.25
20467 25.2 0.0 6.87 23.92 29.46 0.0 0.0 0.0 0.0 0.0 0.0
20497 51.05 1.68 0.0 5.38 14.65 8.29 0.0 14.84 0.0 0.0 1.65
20515 65.22 4.04 1.93 10.73 0.0 6.04 3.78 3.68 0.0 0.0 0.0
20524 59.5 20.0 0.0 14.5 0.0 0.0 0.0 0.0 0.0 4.0 0.0
20525 58.0 20.0 0.0 14.5 0.0 0.0 0.0 0.0 0.0 4.0 0.0
20526 56.5 20.0 0.0 14.5 0.0 0.0 0.0 0.0 0.0 4.0 0.0
20527 51.5 20.0 0.0 14.5 0.0 0.0 0.0 0.0 0.0 4.0 0.0
20528 49.0 20.0 0.0 14.5 0.0 0.0 0.0 0.0 0.0 4.0 0.0
20529 46.5 20.0 0.0 14.5 0.0 0.0 0.0 0.0 0.0 4.0 0.0
20530 50.0 20.0 0.0 18.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0
