 SiO2 Na2O Al2O3 B2O3 CaO MgO K2O Li2O PbO BaO ZnO
22569 63.01 1.92 9.06 0.0 13.82 5.91 0.0 0.0 0.0 0.0 0.0
22604 97.21 0.02 0.23 2.52 0.0 0.0 0.01 0.0 0.0 0.0 0.0
22638 85.49 4.47 1.2 8.83 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22654 46.94 0.0 0.0 0.0 12.08 11.72 0.0 5.28 0.0 0.0 0.0
22655 45.21 0.0 0.0 0.0 14.62 13.98 0.0 5.15 0.0 0.0 0.0
22741 67.18 16.39 16.43 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22764 66.83 28.33 0.0 0.0 0.0 4.84 0.0 0.0 0.0 0.0 0.0
22765 71.66 12.45 0.87 0.0 10.59 4.42 0.0 0.0 0.0 0.0 0.0
22766 70.63 0.0 0.0 0.0 0.0 0.0 10.61 0.0 18.68 0.0 0.0
22856 51.0 0.0 29.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0
22857 57.0 0.0 25.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0
22858 58.0 0.0 25.0 0.0 0.0 0.0 0.0 17.0 0.0 0.0 0.0
22859 62.0 0.0 22.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0
22860 64.0 0.0 21.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0
22863 66.0 0.0 19.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0
22864 66.0 0.0 18.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0
22865 66.0 0.0 20.0 0.0 0.0 0.0 0.0 14.0 0.0 0.0 0.0
22868 69.0 0.0 19.0 0.0 0.0 0.0 0.0 12.0 0.0 0.0 0.0
22869 70.0 0.0 20.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0
22870 70.0 0.0 18.0 0.0 0.0 0.0 0.0 12.0 0.0 0.0 0.0
22871 71.0 0.0 17.0 0.0 0.0 0.0 0.0 12.0 0.0 0.0 0.0
22872 71.0 0.0 15.0 0.0 0.0 0.0 0.0 14.0 0.0 0.0 0.0
22873 72.0 0.0 16.0 0.0 0.0 0.0 0.0 12.0 0.0 0.0 0.0
22874 72.0 0.0 14.0 0.0 0.0 0.0 0.0 14.0 0.0 0.0 0.0
22875 73.0 0.0 16.0 0.0 0.0 0.0 0.0 11.0 0.0 0.0 0.0
22965 80.48 5.26 2.11 5.75 2.63 2.45 0.0 0.0 0.0 0.8 0.0
23012 99.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23014 86.78 0.0 0.0 13.21 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23020 16.66 0.0 18.43 0.0 33.51 4.89 0.0 0.0 0.0 0.0 0.0
23022 99.97 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23117 64.76 0.0 8.55 3.19 3.17 3.17 0.0 0.0 0.15 4.24 12.62
23118 64.86 0.0 8.56 3.2 3.17 3.18 0.0 0.0 0.0 4.26 12.64
23121 64.86 0.0 8.56 3.2 6.34 0.0 0.0 0.0 0.0 4.26 12.64
23122 66.26 0.0 10.05 2.19 3.16 3.16 0.0 0.0 0.15 4.25 10.62
23495 20.0 0.0 14.4 0.0 40.8 12.0 0.0 0.0 0.0 0.0 0.0
23497 39.3 0.0 5.0 0.0 46.7 5.0 0.0 0.0 0.0 0.0 0.0
23498 30.5 0.0 4.6 0.0 49.4 6.0 0.0 0.0 0.0 0.0 0.0
23499 26.0 0.0 4.6 0.0 52.4 6.0 0.0 0.0 0.0 0.0 0.0
23505 16.2 0.0 3.0 0.0 62.5 7.0 0.0 0.0 0.0 0.0 0.0
23509 16.1 0.0 15.2 0.0 0.0 6.3 0.0 0.0 0.0 0.0 0.0
23511 16.6 0.0 15.1 0.0 42.8 12.6 0.0 0.0 0.0 0.0 0.0
23513 23.9 0.0 4.7 0.0 44.6 14.9 0.0 0.0 0.0 0.0 0.0
23517 36.1 0.0 7.8 0.0 30.7 3.0 0.0 0.0 0.0 0.0 0.0
23528 29.9 0.0 1.2 0.0 50.8 6.2 0.0 0.0 0.0 0.0 0.0
23533 32.1 0.0 2.5 0.0 47.1 6.2 0.0 0.0 0.0 0.0 0.0
23537 4.8 0.0 32.3 0.0 48.4 0.0 0.0 0.0 0.0 0.0 0.0
23539 5.1 0.0 30.4 0.0 49.2 0.6 0.0 0.0 0.0 0.0 0.0
23540 4.5 0.0 34.0 0.0 44.8 2.6 0.0 0.0 0.0 0.0 0.0
23546 65.0 0.0 20.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0
23547 62.0 0.0 20.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0
23548 72.0 0.0 15.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0
23915 74.84 23.36 0.12 0.0 1.63 0.0 0.0 0.0 0.0 0.0 0.0
23916 74.53 22.43 0.16 0.0 2.81 0.0 0.0 0.0 0.0 0.0 0.0
23917 74.62 21.0 0.22 0.0 4.11 0.0 0.0 0.0 0.0 0.0 0.0
23918 74.25 20.27 0.34 0.0 4.85 0.22 0.0 0.0 0.0 0.0 0.0
23919 73.63 18.9 0.17 0.0 6.74 0.31 0.0 0.0 0.0 0.0 0.0
23920 74.59 16.72 0.18 0.0 8.0 0.35 0.0 0.0 0.0 0.0 0.0
23921 75.06 15.52 0.25 0.0 8.75 0.38 0.0 0.0 0.0 0.0 0.0
23922 74.84 14.41 0.26 0.0 10.01 0.41 0.0 0.0 0.0 0.0 0.0
23923 74.41 13.75 0.22 0.0 11.09 0.44 0.0 0.0 0.0 0.0 0.0
23924 74.49 12.55 0.0 0.0 12.44 0.45 0.0 0.0 0.0 0.0 0.0
